Locus,Sequence_Length,Aromaticity,Sec_Struct_Helix,Sec_Struct_Turn,Sec_Struct_Sheet_x,Percent_A,Percent_C_x,Percent_D,Percent_E,Percent_F,Percent_G,Percent_H,Percent_I,Percent_K,Percent_L,Percent_M,Percent_N,Percent_P,Percent_Q,Percent_R,Percent_S,Percent_T,Percent_V,Percent_W,Percent_Y,IsoelectricPoint,Tiny_Number,Small_Number,Aliphatic_Number,Aromatic_Number,Non-polar_Number,Polar_Number,Charged_Number,Basic_Number,Acidic_Number,predict_xgboost,predict_rfc,Local Average Connectivity_y,Density of Maximum neighborhood Component_y,Topology Potential_y,Edge Clustering Coefficient_y,DegreeCentrality_y,EigenvectorCentrality_y,BetweennessCentrality_y,ClosenessCentrality_y,Clustering_y,predict_rfc_over,predict_rfc_under
6183.A0A3Q0KMM5,694,0.1181556195965417,0.292507204610951,0.377521613832853,0.329971181556196,0.0518731988472622,0.0115273775216138,0.0533141210374639,0.0489913544668587,0.0561959654178674,0.0720461095100864,0.0259365994236311,0.069164265129683,0.0619596541786743,0.0979827089337175,0.0259365994236311,0.0504322766570605,0.0662824207492795,0.0345821325648415,0.0331412103746397,0.0734870317002881,0.0547550432276657,0.0504322766570605,0.0201729106628242,0.0417867435158501,6.8787,183,336,187,100,391,303,155,84,71,1,1,0.2940748380839956,0.2227536347024708,316.39414787222194,0.2593312209046655,0.0520128552097429,0.0047558620841948,0.0001707708939496,0.4965332845547128,0.2227536347024708,1,1
6183.A0A3Q0KMQ1,931,0.0698174006444683,0.2631578947368421,0.4328678839957036,0.3039742212674544,0.0354457572502685,0.0311493018259935,0.0580021482277121,0.0526315789473684,0.0408163265306122,0.029001074113856,0.0236305048335123,0.0612244897959183,0.0687432867883995,0.0955961331901181,0.0118152524167561,0.0912996777658431,0.0418904403866809,0.0322234156820623,0.0354457572502685,0.1439312567132116,0.0590762620837808,0.0590762620837808,0.0096670247046186,0.0193340494092373,6.8581,278,511,234,87,405,526,222,119,103,1,1,0.2822494751702876,0.3714539007092198,357.94685556920774,0.4427979513405337,0.0636840324763193,0.005637030682174,4.070529751319844e-05,0.4961960802867639,0.3714539007092198,1,1
6183.A0A3Q0KMQ9,462,0.0562770562770562,0.3463203463203463,0.4090909090909091,0.2445887445887445,0.0259740259740259,0.0086580086580086,0.0606060606060606,0.0779220779220779,0.0216450216450216,0.0389610389610389,0.0324675324675324,0.0432900432900432,0.0649350649350649,0.0692640692640692,0.0194805194805194,0.0562770562770562,0.0476190476190476,0.0389610389610389,0.1147186147186147,0.1406926406926407,0.0562770562770562,0.0476190476190476,0.0108225108225108,0.0238095238095238,10.2887,125,223,86,41,165,297,162,98,64,1,1,0.2882269060242215,0.3499609661089247,274.22410489204435,0.369091630392707,0.042202300405954,0.0039086468193209,3.527031029191128e-05,0.4833131987579029,0.3499609661089247,1,1
6183.A0A3Q0KMR1,1314,0.078386605783866,0.3363774733637747,0.337138508371385,0.3264840182648402,0.0471841704718417,0.0213089802130898,0.0532724505327245,0.0532724505327245,0.0388127853881278,0.0357686453576864,0.0251141552511415,0.0745814307458143,0.0585996955859969,0.124048706240487,0.017503805175038,0.0593607305936073,0.0380517503805175,0.0410958904109589,0.0532724505327245,0.0920852359208523,0.0669710806697108,0.0601217656012176,0.0083713850837138,0.0312024353120243,8.0058,346,623,402,136,653,661,320,180,140,1,1,0.3026316253682335,0.4200483014692583,426.8588470947281,0.4810817921452582,0.0820365358592692,0.0072082226247235,0.0001325065417831,0.5025094416934387,0.4200483014692583,1,1
6183.A0A3Q0KMS3,3300,0.1169696969696969,0.31,0.3378787878787879,0.3521212121212121,0.043030303030303,0.0206060606060606,0.0421212121212121,0.0427272727272727,0.0618181818181818,0.0378787878787878,0.0309090909090909,0.0621212121212121,0.0424242424242424,0.1103030303030303,0.0206060606060606,0.0627272727272727,0.0518181818181818,0.0381818181818181,0.0551515151515151,0.1009090909090909,0.059090909090909,0.0624242424242424,0.0157575757575757,0.0393939393939393,8.5825,863,1586,917,488,1735,1565,704,424,280,1,1,0.2622880745100251,0.2459925611401863,368.6258819877917,0.3202276018598216,0.0659675236806495,0.0056739158148548,0.0004574600088111,0.5009804864605167,0.2459925611401863,1,1
6183.A0A3Q0KMS9,970,0.0577319587628866,0.3432989690721649,0.3773195876288659,0.279381443298969,0.0659793814432989,0.0175257731958762,0.0371134020618556,0.0546391752577319,0.0298969072164948,0.0711340206185567,0.0257731958762886,0.0484536082474226,0.0206185567010309,0.1061855670103092,0.0123711340206185,0.0752577319587628,0.0577319587628866,0.0432989690721649,0.0608247422680412,0.1154639175257732,0.0618556701030927,0.068041237113402,0.011340206185567,0.0164948453608247,6.6636,322,553,280,81,490,480,193,104,89,1,1,0.2561879577279235,0.3739583333333333,240.90484631062952,0.3824615639476695,0.0325608930987821,0.0022032150520096,1.6837620714087153e-05,0.4854808825397075,0.3739583333333333,1,1
6183.A0A3Q0KMV1,1183,0.0667793744716821,0.2814877430262046,0.4370245139475909,0.2814877430262046,0.0422654268808114,0.0245139475908706,0.0566356720202874,0.0583262890955198,0.0338123415046492,0.0380388841927303,0.0211327134404057,0.0507185122569738,0.0600169061707523,0.0896027049873203,0.0109890109890109,0.0718512256973795,0.0566356720202874,0.029585798816568,0.0507185122569738,0.1538461538461538,0.0633981403212172,0.0549450549450549,0.0101437024513947,0.0228233305156382,6.9988,381,665,281,104,514,669,292,156,136,1,1,0.2918677288828789,0.3159907473570938,385.9735142201724,0.3528137581830738,0.071211096075778,0.0072954760562142,5.827557122531628e-05,0.4983748838963276,0.3159907473570938,1,1
6183.A0A3Q0KMX2,284,0.0598591549295774,0.3098591549295774,0.4154929577464789,0.2746478873239437,0.0352112676056338,0.0035211267605633,0.0598591549295774,0.0598591549295774,0.028169014084507,0.0492957746478873,0.0457746478873239,0.056338028169014,0.0985915492957746,0.0845070422535211,0.0140845070422535,0.0457746478873239,0.0669014084507042,0.0316901408450704,0.0845070422535211,0.0950704225352112,0.0528169014084507,0.056338028169014,0.0035211267605633,0.028169014084507,10.5374,67,132,66,30,121,163,99,65,34,1,1,0.2992136826701057,0.478776422065647,284.7701895592747,0.5109620888611717,0.0447395128552097,0.0042664521687332,6.825392732930675e-05,0.4859854355250949,0.478776422065647,1,1
6183.A0A3Q0KMX7,857,0.072345390898483,0.3115519253208868,0.3990665110851809,0.2893815635939323,0.0571761960326721,0.0093348891481913,0.0630105017502917,0.0618436406067677,0.0338389731621937,0.0606767794632438,0.0256709451575262,0.0618436406067677,0.0466744457409568,0.0945157526254375,0.0105017502917152,0.0525087514585764,0.0455075845974329,0.0233372228704784,0.0641773628938156,0.1306884480746791,0.0653442240373395,0.0548424737456242,0.0093348891481913,0.029171528588098,6.4399,277,462,230,84,400,457,224,117,107,1,1,0.2828026879638663,0.3153549133174571,409.319751435776,0.3663064862413706,0.0764546684709066,0.0061131761573927,0.0003261381175362,0.5072628504537082,0.3153549133174571,1,1
6183.A0A3Q0KMY2,340,0.0941176470588235,0.3823529411764706,0.3441176470588235,0.2735294117647059,0.0647058823529411,0.0147058823529411,0.0617647058823529,0.0676470588235294,0.0441176470588235,0.038235294117647,0.0176470588235294,0.0764705882352941,0.0529411764705882,0.1441176470588235,0.0147058823529411,0.0352941176470588,0.0588235294117647,0.0323529411764705,0.0588235294117647,0.0970588235294117,0.0235294117647058,0.0470588235294117,0.0117647058823529,0.038235294117647,5.7145,81,150,113,38,188,152,88,44,44,1,1,0.3263884754139056,0.3184127907681491,527.648616178861,0.3961214744607622,0.1086772665764546,0.0110832148677733,0.000141510536234,0.5135016977754615,0.3184127907681491,1,1
6183.A0A3Q0KMZ7,472,0.0762711864406779,0.326271186440678,0.413135593220339,0.260593220338983,0.0444915254237288,0.0084745762711864,0.0677966101694915,0.0762711864406779,0.0423728813559322,0.0360169491525423,0.0127118644067796,0.0529661016949152,0.0614406779661017,0.0783898305084745,0.010593220338983,0.0529661016949152,0.0550847457627118,0.0656779661016949,0.0508474576271186,0.1398305084745762,0.0677966101694915,0.0423728813559322,0.0042372881355932,0.0296610169491525,4.8268,140,243,103,42,191,281,127,59,68,1,1,0.2422532879633832,0.3577814267469439,239.91649419994923,0.3691042978355052,0.0319688768606224,0.0020254229879731,1.966312193441473e-05,0.4875664032846543,0.3577814267469439,1,1
6183.A0A3Q0KN06,274,0.0802919708029197,0.3978102189781022,0.3357664233576642,0.2664233576642336,0.0474452554744525,0.0036496350364963,0.0620437956204379,0.0693430656934306,0.0437956204379562,0.0145985401459854,0.0218978102189781,0.0474452554744525,0.0547445255474452,0.0985401459854014,0.0291970802919708,0.0875912408759124,0.0072992700729927,0.0875912408759124,0.0656934306569343,0.1094890510948905,0.0510948905109489,0.0620437956204379,0.010948905109489,0.0255474452554744,6.504,62,122,70,28,107,167,75,39,36,1,1,0.2635573730660506,0.410036542566663,219.4982810783689,0.4803987182571799,0.0281630581867388,0.0022506035243949,2.2874570141389427e-05,0.4752380036406421,0.410036542566663,1,1
6183.A0A3Q0KN39,682,0.0498533724340176,0.2932551319648093,0.4516129032258065,0.2551319648093841,0.033724340175953,0.0175953079178885,0.0806451612903225,0.0733137829912023,0.0293255131964809,0.033724340175953,0.0190615835777126,0.0615835777126099,0.0498533724340175,0.0967741935483871,0.0131964809384164,0.0806451612903225,0.0527859237536656,0.0278592375366568,0.0483870967741935,0.1539589442815249,0.0483870967741935,0.0586510263929618,0.0058651026392961,0.0146627565982404,4.5059,196,382,171,47,285,397,185,80,105,1,1,0.2865169918907076,0.2317294842320315,465.5497901333207,0.2858165239053953,0.0917625169147496,0.0088877237156349,0.0001872069114164,0.5102072906889608,0.2308755760368663,1,1
6183.A0A3Q0KN49,1322,0.0559757942511346,0.2980332829046898,0.4046898638426626,0.2972768532526475,0.0431164901664145,0.0181543116490166,0.056732223903177,0.0446293494704992,0.0279878971255673,0.0287443267776096,0.0287443267776096,0.0847201210287443,0.0695915279878971,0.1104387291981845,0.0173978819969742,0.0885022692889561,0.0393343419062027,0.0506807866868381,0.0317700453857791,0.1217851739788199,0.0537065052950075,0.0559757942511346,0.0052950075642965,0.0226928895612708,7.5548,351,669,389,112,600,722,306,172,134,1,1,0.2505633273701751,0.2352300405659185,336.645144786917,0.3102971668793143,0.0573410013531799,0.0044480503618327,0.000204164328817,0.4988427416921765,0.2352300405659185,1,1
6183.A0A3Q0KN71,417,0.0719424460431654,0.3597122302158273,0.3645083932853716,0.275779376498801,0.052757793764988,0.0239808153477218,0.0455635491606714,0.0647482014388489,0.0335731414868105,0.0239808153477218,0.0239808153477218,0.0431654676258992,0.0719424460431654,0.1103117505995203,0.0119904076738609,0.0863309352517985,0.0335731414868105,0.0671462829736211,0.052757793764988,0.1031175059952038,0.079136690647482,0.0335731414868105,0.0071942446043165,0.0311750599520383,8.4613,118,201,100,40,169,248,108,62,46,1,1,0.284046465634097,0.3018802829049508,281.8114448879123,0.3328677977928449,0.0446549391069012,0.0046876783060366,7.027489999261682e-05,0.4811845915437809,0.3018802829049508,1,1
6183.A0A3Q0KN75,583,0.0891938250428816,0.2933104631217839,0.4288164665523156,0.2778730703259005,0.0377358490566037,0.0137221269296741,0.0754716981132075,0.0566037735849056,0.0428816466552315,0.0480274442538593,0.0205831903945111,0.0377358490566037,0.0686106346483705,0.0634648370497427,0.0188679245283018,0.0806174957118353,0.0411663807890223,0.0703259005145797,0.04631217838765,0.1149228130360205,0.0617495711835334,0.0548885077186964,0.0102915951972555,0.0360205831903945,5.9738,161,308,113,64,236,347,156,79,77,1,1,0.273107613536433,0.1953792184353168,304.88540091775474,0.2341081732596327,0.0489682002706359,0.0043006839592082,0.0001685749636193,0.4952921091198643,0.1953792184353168,1,1
6183.A0A3Q0KN76,318,0.0597484276729559,0.4088050314465408,0.2924528301886792,0.2987421383647798,0.0754716981132075,0.0251572327044025,0.0345911949685534,0.0849056603773584,0.0283018867924528,0.0628930817610062,0.0220125786163522,0.0817610062893081,0.0597484276729559,0.1226415094339622,0.0283018867924528,0.0345911949685534,0.0345911949685534,0.0314465408805031,0.0660377358490566,0.0660377358490566,0.0534591194968553,0.0566037735849056,0.0062893081761006,0.0251572327044025,7.8705,90,141,107,26,174,144,85,47,38,1,1,0.2944524415232473,0.2836687814946197,429.5224703474189,0.3571248550961841,0.0822056833558863,0.0075785625126868,9.826742947502172e-05,0.5065814296293347,0.2836687814946197,1,1
6183.A0A3Q0KN81,326,0.0889570552147239,0.3098159509202454,0.3588957055214724,0.3312883435582822,0.0460122699386503,0.0368098159509202,0.058282208588957,0.0490797546012269,0.0398773006134969,0.0613496932515337,0.0306748466257668,0.0828220858895705,0.0613496932515337,0.107361963190184,0.0245398773006134,0.0460122699386503,0.0368098159509202,0.0398773006134969,0.0429447852760736,0.0950920245398773,0.0337423312883435,0.058282208588957,0.0030674846625766,0.0460122699386503,7.1521,89,154,96,39,177,149,79,44,35,1,1,0.2951167587627774,0.2625409328438258,508.3792415995224,0.3542021767510785,0.1030108254397835,0.0093311778002141,9.04648541654084e-05,0.5155170283351483,0.2625409328438258,1,1
6183.A0A3Q0KN88,402,0.0621890547263681,0.4029850746268657,0.3656716417910448,0.2313432835820895,0.0223880597014925,0.0074626865671641,0.0820895522388059,0.1393034825870646,0.0273631840796019,0.0373134328358208,0.017412935323383,0.0572139303482587,0.0597014925373134,0.1343283582089552,0.0199004975124378,0.072139303482587,0.0223880597014925,0.0373134328358208,0.0497512437810945,0.0920398009950248,0.0472636815920398,0.0398009950248756,0.0,0.0348258706467661,4.159,83,170,102,32,162,240,140,51,89,1,1,0.38634907839071,0.402060064532142,622.0605509395997,0.5065987683798019,0.133711096075778,0.0184451349073677,0.0002435637687828,0.5236686817575774,0.402060064532142,1,1
6183.A0A3Q0KN92,1813,0.0954219525648097,0.3006067291781577,0.4026475455046883,0.2967457253171539,0.0336458907887479,0.017650303364589,0.0650854936569222,0.0590182018753447,0.0463320463320463,0.0380584666298952,0.0286817429674572,0.051296194153337,0.0617760617760617,0.0893546607832322,0.0248207391064533,0.0717043574186431,0.0717043574186431,0.0424710424710424,0.051296194153337,0.0943188086045229,0.0430226144511858,0.0606729178157749,0.014892443463872,0.0341974627688913,6.6968,411,899,426,225,875,938,482,257,225,1,1,0.2854955308297935,0.3516792081849686,368.47737386694325,0.4048357150416514,0.0671515561569688,0.0057482528775269,9.341016163946524e-05,0.4925375880158482,0.3516792081849686,1,1
6183.A0A3Q0KNB4,1131,0.0592396109637489,0.2944297082228116,0.4084880636604774,0.2970822281167108,0.04420866489832,0.017683465959328,0.04420866489832,0.0618921308576481,0.0300618921308576,0.0521662245800176,0.0300618921308576,0.057471264367816,0.0601237842617152,0.0760389036251105,0.0141467727674624,0.0618921308576481,0.0813439434129089,0.048629531388152,0.0495137046861184,0.1087533156498673,0.0698496905393457,0.0627763041556145,0.004420866489832,0.0247568523430592,7.9284,331,614,272,101,526,605,278,158,120,1,1,0.2465677233316384,0.1555371996637973,237.7547701239202,0.1649443322665907,0.0316305818673883,0.0024485971276468,0.0002050858570693,0.4858238645038506,0.1538759300941922,1,1
6183.A0A3Q0KNC6,1818,0.0671067106710671,0.2942794279427942,0.4312431243124313,0.2744774477447744,0.0423542354235423,0.0209020902090209,0.066006600660066,0.0632563256325632,0.0357535753575357,0.0396039603960396,0.0313531353135313,0.0478547854785478,0.0704070407040704,0.0726072607260726,0.0159515951595159,0.0577557755775577,0.0594059405940594,0.0412541254125412,0.0588558855885588,0.138063806380638,0.0506050605060506,0.0566556655665566,0.0077007700770077,0.0236523652365236,7.5592,530,966,399,179,768,1050,527,292,235,1,1,0.3415340749944596,0.3550054039089161,555.4761771896317,0.4488573132508671,0.1159506089309878,0.0141726925794569,0.0001834916973987,0.5172734359095644,0.3550054039089161,1,1
6183.A0A3Q0KND6,401,0.0623441396508728,0.371571072319202,0.3266832917705735,0.3017456359102244,0.0623441396508728,0.0174563591022443,0.0448877805486284,0.0423940149625935,0.0349127182044887,0.0399002493765586,0.0448877805486284,0.0648379052369077,0.0249376558603491,0.1396508728179551,0.0174563591022443,0.0673316708229426,0.054862842892768,0.0473815461346633,0.0623441396508728,0.0947630922693266,0.054862842892768,0.0573566084788029,0.0099750623441396,0.0174563591022443,7.593,108,198,130,43,207,194,88,53,35,1,1,0.2628632009931943,0.3218644324980491,309.42900630908747,0.3615572701868959,0.0514208389715832,0.0039273634947772,4.2819282068958974e-05,0.48738345916602,0.3218644324980491,1,1
6183.A0A3Q0KND8,841,0.079667063020214,0.2853745541022592,0.4066587395957194,0.3079667063020214,0.0214030915576694,0.0190249702734839,0.06064209274673,0.0487514863258026,0.0273483947681331,0.0202140309155766,0.0332936979785969,0.0677764565992865,0.0570749108204518,0.1093935790725326,0.0190249702734839,0.1093935790725326,0.0392390011890606,0.0356718192627824,0.0511296076099881,0.1200951248513674,0.0570749108204518,0.0511296076099881,0.0083234244946492,0.0439952437574316,7.447,200,419,210,95,359,482,211,119,92,1,1,0.2720365685237506,0.343178654839699,396.8035262611669,0.4032365163757935,0.0739174560216508,0.0054581092537888,0.0001055329337443,0.500508612045903,0.343178654839699,1,1
6183.A0A3Q0KNE6,257,0.0739299610894941,0.3540856031128404,0.377431906614786,0.2684824902723735,0.0700389105058365,0.0389105058365758,0.0544747081712062,0.0894941634241245,0.0311284046692607,0.0233463035019455,0.0233463035019455,0.046692607003891,0.0972762645914396,0.1011673151750972,0.0155642023346303,0.0661478599221789,0.0389105058365758,0.0272373540856031,0.0505836575875486,0.0972762645914396,0.046692607003891,0.0389105058365758,0.0038910505836575,0.0389105058365758,7.5296,71,122,66,25,115,142,81,44,37,1,1,0.2797602626016172,0.2424246721020914,327.4675636397159,0.2753912324927838,0.0552266576454668,0.0051457784709559,0.0004390237480269,0.4957752184714231,0.240940820563891,1,1
6183.A0A3Q0KNF4,1101,0.0690281562216167,0.3823796548592189,0.3315168029064487,0.2861035422343324,0.0890099909173478,0.0072661217075386,0.0499545867393278,0.0599455040871934,0.0317892824704813,0.0735694822888283,0.0145322434150772,0.0653950953678474,0.0517711171662125,0.1017257039055404,0.030881017257039,0.0236148955495004,0.0735694822888283,0.0354223433242506,0.0653950953678474,0.0590372388737511,0.0717529518619436,0.0581289736603088,0.0118074477747502,0.0254314259763851,8.7866,331,557,346,92,626,475,266,145,121,1,1,0.3038442326699689,0.3599821826724,403.78241940979126,0.4560509258144242,0.0758626522327469,0.0072872140335032,6.846031022029957e-05,0.5005514729846353,0.3599821826724,1,1
